q1	q2	q3	q4	q1d	q2d	q3d	q4d	q1dd	q2dd	q3dd	q4dd	tau1	tau2	tau2	tau4
0.0072	0.2159	-0.5611	0.0203	-0.0043	-0.0027	0.0195	-0.0065	0.0044	0.0051	-0.0174	0.0042	187.8144	138426.1332	-653.4855	-4354.1859
0.0072	0.2159	-0.5609	0.0202	-0.0044	-0.0027	0.0194	-0.0063	-0.0062	0.0011	-0.0184	0.0148	161.5038	138450.6887	-649.9314	-4334.8143
0.0071	0.2159	-0.5607	0.0201	-0.0043	-0.0028	0.0194	-0.0064	0.0042	-0.0066	0.0003	-0.0118	11.4962	138521.5969	-650.4532	-4318.4951
0.0071	0.2159	-0.5605	0.0201	-0.0043	-0.0028	0.0192	-0.0064	0.0059	0.0032	-0.0183	0.0080	24.7954	138610.5995	-656.2111	-4321.0922
0.0070	0.2158	-0.5603	0.0200	-0.0042	-0.0027	0.0191	-0.0064	0.0049	0.0068	-0.0127	-0.0015	154.7965	138478.7621	-635.5412	-4331.5949
0.0070	0.2158	-0.5601	0.0199	-0.0042	-0.0026	0.0189	-0.0064	0.0064	0.0054	-0.0140	-0.0029	45.1630	138558.2342	-639.3855	-4340.7354
0.0069	0.2158	-0.5599	0.0199	-0.0042	-0.0026	0.0189	-0.0066	-0.0069	0.0040	-0.0020	-0.0240	201.3707	138621.6341	-653.8929	-4323.7691
0.0069	0.2157	-0.5597	0.0198	-0.0044	-0.0027	0.0187	-0.0062	-0.0126	-0.0108	-0.0169	0.0348	7.5794	138547.6486	-622.0241	-4353.8641
0.0069	0.2157	-0.5596	0.0197	-0.0042	-0.0025	0.0186	-0.0062	0.0201	0.0255	-0.0161	-0.0032	101.5602	138466.5874	-629.1150	-4342.7544
0.0068	0.2157	-0.5594	0.0197	-0.0042	-0.0025	0.0184	-0.0063	0.0051	-0.0024	-0.0116	-0.0024	215.2013	138532.5426	-627.3937	-4336.3185
0.0068	0.2157	-0.5591	0.0196	-0.0042	-0.0025	0.0183	-0.0063	-0.0001	0.0010	-0.0074	-0.0011	50.8271	138539.0685	-623.4483	-4321.2909
0.0067	0.2156	-0.5590	0.0195	-0.0041	-0.0025	0.0182	-0.0062	0.0028	0.0052	-0.0164	0.0109	15.8357	138517.0013	-619.3165	-4341.0384
0.0067	0.2156	-0.5588	0.0195	-0.0042	-0.0025	0.0182	-0.0063	-0.0013	-0.0065	-0.0063	-0.0138	68.5814	138569.9266	-617.3056	-4347.4383
0.0066	0.2156	-0.5587	0.0194	-0.0042	-0.0026	0.0180	-0.0062	-0.0040	-0.0037	-0.0132	0.0126	75.1166	138547.1249	-619.6304	-4331.5629
0.0066	0.2156	-0.5585	0.0194	-0.0042	-0.0025	0.0179	-0.0062	0.0027	0.0092	-0.0107	0.0024	50.9795	138550.7565	-616.1172	-4338.2131
0.0066	0.2155	-0.5583	0.0193	-0.0041	-0.0026	0.0178	-0.0061	0.0092	-0.0114	-0.0131	0.0054	121.6393	138595.0435	-610.1784	-4335.1888
0.0065	0.2155	-0.5581	0.0192	-0.0041	-0.0024	0.0176	-0.0060	-0.0019	0.0201	-0.0154	0.0060	96.5886	138540.6795	-605.6041	-4333.7771
0.0065	0.2155	-0.5579	0.0192	-0.0041	-0.0024	0.0175	-0.0061	-0.0003	0.0005	-0.0092	-0.0029	162.4726	138591.3702	-613.0918	-4333.6594
0.0064	0.2155	-0.5578	0.0191	-0.0039	-0.0025	0.0173	-0.0059	0.0204	-0.0121	-0.0198	0.0197	197.5763	138657.5266	-610.3506	-4326.0877
0.0064	0.2154	-0.5576	0.0191	-0.0041	-0.0024	0.0173	-0.0059	-0.0156	0.0151	-0.0090	-0.0064	-485.0354	138546.4591	-588.3837	-4346.5023
0.0064	0.2154	-0.5574	0.0190	-0.0043	-0.0024	0.0172	-0.0059	-0.0203	-0.0032	-0.0089	0.0038	137.5387	138678.6224	-606.0780	-4330.7269
0.0063	0.2154	-0.5572	0.0189	-0.0041	-0.0022	0.0171	-0.0060	0.0143	0.0132	-0.0065	-0.0067	172.1028	138632.6180	-593.3793	-4346.5952
0.0063	0.2154	-0.5571	0.0189	-0.0040	-0.0024	0.0170	-0.0059	0.0110	-0.0228	-0.0093	0.0063	150.0003	138725.6844	-600.8077	-4331.7812
0.0062	0.2154	-0.5569	0.0188	-0.0039	-0.0023	0.0169	-0.0060	0.0087	0.0139	-0.0097	-0.0073	176.0450	138637.9826	-585.7998	-4332.6883
0.0062	0.2153	-0.5567	0.0188	-0.0040	-0.0023	0.0168	-0.0059	-0.0111	-0.0011	-0.0137	0.0129	151.7117	138600.6411	-585.7794	-4331.3955
0.0062	0.2153	-0.5566	0.0187	-0.0041	-0.0023	0.0167	-0.0060	-0.0077	-0.0018	-0.0066	-0.0090	178.0544	138667.7193	-596.2176	-4312.6529
0.0061	0.2153	-0.5564	0.0186	-0.0040	-0.0023	0.0166	-0.0059	0.0074	0.0004	-0.0127	0.0043	119.1776	138627.4321	-570.5006	-4354.2472
0.0061	0.2153	-0.5562	0.0186	-0.0040	-0.0025	0.0165	-0.0057	0.0023	-0.0221	-0.0117	0.0217	-0.0287	138771.5708	-582.8136	-4334.0387
0.0060	0.2152	-0.5561	0.0185	-0.0040	-0.0023	0.0164	-0.0060	0.0033	0.0141	-0.0055	-0.0218	141.6352	138644.6851	-575.1353	-4336.4789
0.0060	0.2152	-0.5559	0.0185	-0.0039	-0.0021	0.0162	-0.0057	0.0066	0.0216	-0.0188	0.0217	24.5906	138680.1300	-575.2795	-4338.7453
0.0060	0.2152	-0.5557	0.0184	-0.0039	-0.0022	0.0161	-0.0058	-0.0057	-0.0091	-0.0083	-0.0013	53.8699	138712.7158	-569.0299	-4336.9240
0.0059	0.2152	-0.5556	0.0184	-0.0039	-0.0022	0.0161	-0.0058	0.0094	-0.0020	-0.0072	-0.0028	107.1137	138713.2612	-570.4714	-4335.5517
0.0059	0.2151	-0.5554	0.0183	-0.0039	-0.0021	0.0159	-0.0057	-0.0065	0.0083	-0.0132	0.0031	-16.3965	138540.1177	-552.1247	-4341.0591
0.0058	0.2151	-0.5553	0.0182	-0.0038	-0.0023	0.0159	-0.0058	0.0109	-0.0107	-0.0035	-0.0019	132.8549	138536.9550	-559.7495	-4338.3743
0.0058	0.2151	-0.5551	0.0182	-0.0038	-0.0022	0.0158	-0.0058	-0.0026	0.0044	-0.0083	-0.0062	220.3178	138621.4873	-563.6522	-4336.8107
0.0058	0.2151	-0.5550	0.0181	-0.0038	-0.0022	0.0157	-0.0057	0.0069	-0.0008	-0.0167	0.0088	-47.2662	138734.8752	-552.1643	-4329.5975
0.0057	0.2151	-0.5548	0.0181	-0.0040	-0.0022	0.0156	-0.0057	-0.0230	0.0021	-0.0032	0.0091	364.2498	138900.6248	-577.0477	-4303.5938
0.0057	0.2150	-0.5546	0.0180	-0.0038	-0.0021	0.0154	-0.0056	0.0179	0.0057	-0.0157	0.0033	-66.5456	138710.2650	-552.4440	-4328.4108
0.0057	0.2150	-0.5545	0.0180	-0.0038	-0.0021	0.0153	-0.0055	-0.0003	0.0070	-0.0175	0.0224	11.1382	138764.2476	-554.8863	-4339.3903
0.0056	0.2150	-0.5543	0.0179	-0.0037	-0.0021	0.0152	-0.0056	0.0049	-0.0075	-0.0049	-0.0176	516.7520	138784.4494	-555.6209	-4331.0736
0.0056	0.2150	-0.5542	0.0178	-0.0038	-0.0021	0.0152	-0.0056	-0.0036	0.0039	-0.0048	0.0013	75.3459	138685.4227	-540.9865	-4327.0664
0.0055	0.2150	-0.5540	0.0178	-0.0038	-0.0021	0.0151	-0.0056	-0.0017	0.0000	-0.0104	0.0033	33.1082	138729.3870	-533.2465	-4340.4252
0.0055	0.2149	-0.5539	0.0177	-0.0037	-0.0020	0.0149	-0.0055	0.0063	0.0224	-0.0228	0.0060	91.5651	138673.1421	-531.9654	-4338.6212
0.0055	0.2149	-0.5537	0.0177	-0.0037	-0.0021	0.0149	-0.0056	0.0008	-0.0076	-0.0062	-0.0024	0.5388	138625.5057	-522.2462	-4346.8724
0.0054	0.2149	-0.5536	0.0176	-0.0038	-0.0020	0.0149	-0.0057	-0.0052	0.0028	0.0043	-0.0158	159.8976	138839.8061	-568.2322	-4290.4006
0.0054	0.2149	-0.5534	0.0176	-0.0037	-0.0020	0.0147	-0.0055	0.0089	-0.0021	-0.0237	0.0250	-114.2522	138737.7760	-524.6070	-4337.0044
0.0053	0.2149	-0.5533	0.0175	-0.0037	-0.0019	0.0145	-0.0054	-0.0036	0.0096	-0.0157	0.0090	170.6020	138719.0089	-540.6335	-4325.3595
0.0053	0.2148	-0.5531	0.0175	-0.0036	-0.0020	0.0145	-0.0056	0.0107	-0.0032	-0.0039	-0.0152	52.1193	138751.2144	-508.7756	-4346.4109
0.0053	0.2148	-0.5530	0.0174	-0.0037	-0.0019	0.0143	-0.0054	-0.0040	0.0047	-0.0168	0.0178	84.2325	138679.9169	-512.4855	-4348.1865
0.0052	0.2148	-0.5529	0.0174	-0.0037	-0.0019	0.0143	-0.0055	0.0022	0.0012	-0.0020	-0.0082	233.5474	138783.6381	-513.7566	-4353.8884
0.0052	0.2148	-0.5527	0.0173	-0.0037	-0.0019	0.0141	-0.0054	-0.0045	0.0062	-0.0182	0.0105	96.1054	138627.5275	-506.8007	-4347.2117
0.0052	0.2148	-0.5526	0.0172	-0.0037	-0.0019	0.0141	-0.0054	-0.0013	-0.0039	-0.0038	-0.0009	150.9965	138779.9143	-515.8484	-4327.3669
0.0051	0.2147	-0.5524	0.0172	-0.0035	-0.0019	0.0140	-0.0054	0.0266	0.0022	-0.0137	-0.0011	200.6313	138787.0310	-513.5218	-4342.6326
0.0051	0.2147	-0.5523	0.0171	-0.0036	-0.0019	0.0139	-0.0054	-0.0121	-0.0038	-0.0030	0.0002	209.0299	138775.8608	-527.4621	-4324.2591
0.0051	0.2147	-0.5522	0.0171	-0.0037	-0.0019	0.0138	-0.0053	-0.0084	0.0032	-0.0143	0.0108	-8.2701	138717.0485	-498.8461	-4331.9004
0.0050	0.2147	-0.5520	0.0170	-0.0035	-0.0019	0.0137	-0.0053	0.0144	0.0015	-0.0056	-0.0005	53.4151	138732.8917	-500.1962	-4322.7481
0.0050	0.2147	-0.5519	0.0170	-0.0035	-0.0020	0.0136	-0.0052	0.0021	-0.0080	-0.0101	0.0031	56.2657	138674.5136	-501.4388	-4329.5156
0.0049	0.2146	-0.5517	0.0169	-0.0036	-0.0018	0.0136	-0.0053	-0.0119	0.0133	-0.0077	-0.0048	150.3285	138630.1793	-496.6506	-4336.9895
0.0049	0.2146	-0.5516	0.0169	-0.0035	-0.0019	0.0135	-0.0053	0.0157	-0.0039	-0.0076	0.0017	-33.6537	138721.4973	-494.0856	-4332.5442
0.0049	0.2146	-0.5515	0.0168	-0.0035	-0.0018	0.0134	-0.0052	-0.0026	0.0037	-0.0119	0.0077	-3.5453	138708.3639	-498.6224	-4317.3424
0.0048	0.2146	-0.5513	0.0168	-0.0035	-0.0019	0.0131	-0.0050	0.0021	-0.0032	-0.0269	0.0177	52.5998	138844.0594	-502.1137	-4325.7971
0.0048	0.2146	-0.5512	0.0167	-0.0035	-0.0018	0.0132	-0.0053	-0.0018	0.0026	0.0118	-0.0296	94.0370	138617.9045	-491.8006	-4318.6455
0.0048	0.2145	-0.5511	0.0167	-0.0035	-0.0018	0.0130	-0.0051	-0.0047	0.0070	-0.0161	0.0268	136.4867	138663.3567	-473.3448	-4347.7369
0.0047	0.2145	-0.5510	0.0166	-0.0034	-0.0018	0.0130	-0.0052	0.0127	-0.0023	-0.0044	-0.0137	78.3265	138739.3169	-483.7529	-4347.7785
0.0047	0.2145	-0.5508	0.0165	-0.0039	-0.0016	0.0129	-0.0052	-0.0359	0.0123	-0.0075	0.0014	186.4674	138879.8690	-490.8023	-4341.8522
0.0047	0.2145	-0.5507	0.0165	-0.0035	-0.0017	0.0128	-0.0051	0.0469	-0.0070	-0.0117	0.0061	71.5699	138794.6304	-479.5168	-4336.0216
0.0046	0.2145	-0.5506	0.0165	-0.0035	-0.0018	0.0127	-0.0051	0.0061	-0.0119	-0.0071	0.0058	118.7256	138777.9569	-488.7054	-4315.2369
0.0046	0.2145	-0.5504	0.0164	-0.0034	-0.0017	0.0126	-0.0050	0.0019	0.0057	-0.0097	0.0040	137.5757	138871.4146	-488.1922	-4333.8592
0.0046	0.2144	-0.5503	0.0164	-0.0034	-0.0016	0.0125	-0.0050	0.0006	0.0114	-0.0135	0.0019	96.4608	138814.2706	-471.6535	-4341.0256
0.0045	0.2144	-0.5502	0.0163	-0.0035	-0.0017	0.0125	-0.0050	-0.0059	-0.0068	-0.0026	-0.0014	57.4048	138653.3663	-462.6504	-4339.3743
0.0045	0.2144	-0.5501	0.0163	-0.0034	-0.0018	0.0124	-0.0050	0.0114	-0.0080	-0.0078	0.0054	116.5309	138815.5418	-479.4916	-4317.6200
0.0045	0.2144	-0.5499	0.0162	-0.0033	-0.0016	0.0122	-0.0049	0.0030	0.0140	-0.0165	0.0037	-60.4223	138701.5793	-462.3606	-4335.7199
0.0044	0.2144	-0.5498	0.0162	-0.0035	-0.0016	0.0122	-0.0050	-0.0101	-0.0013	0.0003	-0.0036	165.7570	138822.5197	-468.9105	-4333.5587
0.0044	0.2144	-0.5497	0.0161	-0.0034	-0.0016	0.0121	-0.0050	0.0075	0.0059	-0.0105	-0.0029	163.8175	138761.7462	-463.7925	-4329.3148
0.0044	0.2143	-0.5496	0.0161	-0.0033	-0.0016	0.0121	-0.0049	0.0034	-0.0056	-0.0078	0.0058	137.3197	138706.5712	-456.0703	-4335.3503
0.0043	0.2143	-0.5495	0.0160	-0.0033	-0.0018	0.0120	-0.0050	0.0041	-0.0161	-0.0040	-0.0035	26.2781	138776.0508	-459.2914	-4330.6911
0.0043	0.2143	-0.5493	0.0160	-0.0033	-0.0015	0.0119	-0.0049	-0.0048	0.0270	-0.0129	0.0036	107.4195	138826.9918	-461.4027	-4327.3417
0.0043	0.2143	-0.5492	0.0159	-0.0034	-0.0015	0.0118	-0.0048	-0.0036	0.0053	-0.0107	0.0102	41.4332	138810.2455	-455.8291	-4334.5548
0.0042	0.2143	-0.5491	0.0159	-0.0034	-0.0016	0.0118	-0.0049	0.0027	-0.0105	-0.0003	-0.0102	282.5039	138771.9063	-449.8240	-4355.0941
0.0042	0.2143	-0.5490	0.0158	-0.0032	-0.0016	0.0116	-0.0048	0.0114	-0.0070	-0.0185	0.0160	76.5454	138809.4749	-451.5679	-4327.9041
0.0042	0.2142	-0.5489	0.0158	-0.0034	-0.0015	0.0116	-0.0049	-0.0133	0.0129	-0.0023	-0.0076	129.5655	138817.6767	-443.9536	-4335.7899
0.0041	0.2142	-0.5487	0.0157	-0.0033	-0.0016	0.0115	-0.0049	0.0098	-0.0047	-0.0076	0.0002	95.7283	138714.8324	-451.6104	-4321.6418
0.0041	0.2142	-0.5486	0.0157	-0.0032	-0.0015	0.0114	-0.0048	0.0035	0.0061	-0.0137	0.0118	159.4860	138862.9182	-458.3921	-4331.1227
0.0041	0.2142	-0.5485	0.0156	-0.0034	-0.0014	0.0113	-0.0048	-0.0114	0.0102	-0.0055	0.0007	15.6786	138978.7098	-444.8805	-4337.3180
0.0040	0.2142	-0.5484	0.0156	-0.0033	-0.0014	0.0113	-0.0048	0.0141	0.0014	-0.0045	-0.0061	106.2717	138923.0743	-445.6027	-4332.9346
0.0040	0.2142	-0.5483	0.0155	-0.0033	-0.0014	0.0112	-0.0049	-0.0002	-0.0038	-0.0065	-0.0049	59.5216	138789.5863	-428.6621	-4341.2135
0.0039	0.2142	-0.5481	0.0155	-0.0032	-0.0015	0.0111	-0.0047	0.0022	-0.0076	-0.0111	0.0101	60.6133	138873.8899	-442.8668	-4323.3445
0.0039	0.2141	-0.5481	0.0154	-0.0032	-0.0015	0.0110	-0.0047	0.0006	0.0048	-0.0061	0.0015	119.7195	138815.4765	-444.0593	-4310.7886
0.0039	0.2141	-0.5480	0.0154	-0.0033	-0.0014	0.0109	-0.0047	-0.0073	0.0125	-0.0085	0.0003	138.5470	138817.6892	-427.6521	-4337.7801
0.0039	0.2141	-0.5479	0.0153	-0.0032	-0.0014	0.0109	-0.0048	0.0083	-0.0041	-0.0025	-0.0025	130.0677	138942.4285	-445.4571	-4314.3781
0.0038	0.2141	-0.5477	0.0153	-0.0032	-0.0014	0.0108	-0.0047	-0.0029	-0.0012	-0.0136	0.0015	79.8934	138809.7888	-429.6997	-4320.5042
0.0038	0.2141	-0.5476	0.0152	-0.0032	-0.0013	0.0108	-0.0048	0.0073	0.0085	-0.0026	-0.0020	-20.2837	138878.6193	-436.6725	-4325.0249
0.0038	0.2141	-0.5475	0.0152	-0.0032	-0.0014	0.0107	-0.0047	0.0015	-0.0057	-0.0085	0.0069	-6.5348	138832.5342	-426.0624	-4328.3323
0.0037	0.2141	-0.5474	0.0151	-0.0032	-0.0014	0.0106	-0.0047	-0.0020	0.0016	-0.0039	-0.0034	124.6123	138912.2586	-428.6504	-4335.2660
0.0037	0.2140	-0.5473	0.0151	-0.0031	-0.0013	0.0105	-0.0047	0.0037	0.0065	-0.0114	0.0050	55.0710	138773.5022	-415.4115	-4332.6357
0.0037	0.2140	-0.5472	0.0151	-0.0031	-0.0012	0.0103	-0.0045	0.0003	0.0076	-0.0185	0.0166	243.1136	138955.3632	-426.3768	-4340.4422
0.0036	0.2140	-0.5471	0.0150	-0.0031	-0.0013	0.0104	-0.0046	0.0004	-0.0089	0.0044	-0.0102	59.2164	138839.4993	-421.5589	-4320.0859
0.0036	0.2140	-0.5470	0.0150	-0.0032	-0.0014	0.0103	-0.0047	-0.0054	-0.0030	-0.0057	-0.0038	54.4636	138989.2013	-424.5038	-4320.0739
0.0036	0.2140	-0.5469	0.0149	-0.0031	-0.0013	0.0102	-0.0046	0.0085	0.0047	-0.0098	0.0038	69.1509	138837.6834	-414.4506	-4349.4487
0.0035	0.2140	-0.5468	0.0149	-0.0031	-0.0012	0.0101	-0.0046	-0.0009	0.0106	-0.0093	0.0043	27.0117	138837.7731	-417.1271	-4332.9486
0.0035	0.2140	-0.5467	0.0148	-0.0030	-0.0013	0.0101	-0.0045	0.0076	-0.0106	-0.0050	0.0048	113.2781	138992.5590	-418.7673	-4318.1007
0.0035	0.2140	-0.5466	0.0148	-0.0030	-0.0012	0.0100	-0.0046	0.0006	0.0119	-0.0100	-0.0039	107.6103	138938.2775	-408.0191	-4334.2551
0.0035	0.2139	-0.5465	0.0147	-0.0031	-0.0012	0.0099	-0.0045	-0.0046	0.0013	-0.0054	0.0062	2.3566	138881.3832	-409.4175	-4317.6078
0.0034	0.2139	-0.5464	0.0147	-0.0031	-0.0013	0.0098	-0.0044	0.0020	-0.0091	-0.0072	0.0091	-6.3642	138975.0304	-411.2042	-4319.8088
0.0034	0.2139	-0.5463	0.0146	-0.0031	-0.0013	0.0098	-0.0045	-0.0015	-0.0020	-0.0052	-0.0040	-76.5561	138890.4642	-406.6716	-4325.4295
0.0034	0.2139	-0.5462	0.0146	-0.0030	-0.0012	0.0097	-0.0044	0.0048	0.0102	-0.0144	0.0099	127.4214	138780.1858	-404.2373	-4328.4651
0.0033	0.2139	-0.5461	0.0146	-0.0031	-0.0012	0.0097	-0.0044	-0.0067	-0.0002	0.0005	-0.0057	51.6256	138834.8404	-397.1414	-4307.1244
0.0033	0.2139	-0.5460	0.0145	-0.0029	-0.0010	0.0095	-0.0044	0.0167	0.0193	-0.0162	0.0052	107.2100	138822.1142	-383.6950	-4341.9579
0.0033	0.2139	-0.5459	0.0145	-0.0030	-0.0012	0.0095	-0.0043	-0.0068	-0.0137	-0.0035	0.0037	121.1471	138885.6069	-404.4617	-4329.9717
0.0032	0.2139	-0.5458	0.0144	-0.0030	-0.0012	0.0094	-0.0044	0.0002	-0.0063	-0.0034	-0.0017	158.7224	138975.6617	-411.5733	-4320.3105
0.0032	0.2138	-0.5457	0.0144	-0.0030	-0.0011	0.0094	-0.0043	-0.0038	0.0093	-0.0083	0.0047	49.8338	138880.3306	-389.6533	-4338.0205
0.0032	0.2138	-0.5456	0.0143	-0.0030	-0.0010	0.0093	-0.0044	0.0016	0.0100	-0.0063	-0.0070	71.8979	138996.1873	-384.6257	-4353.5549
0.0032	0.2138	-0.5455	0.0143	-0.0030	-0.0010	0.0092	-0.0044	0.0020	0.0010	-0.0072	-0.0026	16.0675	138944.0109	-391.5491	-4340.3750
0.0031	0.2138	-0.5455	0.0142	-0.0030	-0.0011	0.0092	-0.0043	-0.0048	-0.0055	-0.0026	0.0067	49.8506	138860.8372	-391.3311	-4330.4459
0.0031	0.2138	-0.5454	0.0142	-0.0029	-0.0011	0.0091	-0.0043	0.0142	-0.0035	-0.0113	0.0045	-192.6272	138825.5248	-379.0588	-4335.3008
0.0031	0.2138	-0.5453	0.0142	-0.0030	-0.0010	0.0091	-0.0043	-0.0076	0.0159	-0.0026	-0.0038	94.7081	138916.5211	-396.3639	-4324.9409
0.0030	0.2138	-0.5452	0.0141	-0.0030	-0.0012	0.0091	-0.0044	-0.0026	-0.0194	-0.0004	-0.0081	-120.2050	138904.3829	-382.1578	-4326.9558
0.0030	0.2138	-0.5451	0.0141	-0.0031	-0.0011	0.0089	-0.0042	-0.0044	0.0048	-0.0137	0.0181	36.0170	138917.2958	-379.4642	-4340.0292
0.0030	0.2138	-0.5450	0.0140	-0.0030	-0.0011	0.0087	-0.0041	0.0086	0.0054	-0.0238	0.0112	48.4524	139145.1373	-388.4397	-4326.6685
0.0029	0.2137	-0.5449	0.0140	-0.0029	-0.0012	0.0089	-0.0044	0.0021	-0.0100	0.0211	-0.0229	58.6488	138951.9200	-387.0090	-4318.6625
0.0029	0.2137	-0.5448	0.0139	-0.0029	-0.0011	0.0088	-0.0043	0.0057	0.0075	-0.0119	0.0092	166.8469	138927.1149	-374.6844	-4338.3447
0.0029	0.2137	-0.5447	0.0139	-0.0027	-0.0011	0.0086	-0.0042	0.0122	-0.0044	-0.0121	0.0062	66.3970	138927.2063	-383.0415	-4316.2970
0.0029	0.2137	-0.5447	0.0139	-0.0028	-0.0010	0.0087	-0.0043	-0.0071	0.0128	0.0036	-0.0194	584.0183	138881.8734	-376.3521	-4329.2592
0.0028	0.2137	-0.5446	0.0138	-0.0029	-0.0009	0.0085	-0.0041	-0.0140	0.0091	-0.0172	0.0203	6.7110	138922.3296	-371.5880	-4340.7283
0.0028	0.2137	-0.5445	0.0138	-0.0028	-0.0010	0.0085	-0.0043	0.0129	-0.0038	0.0032	-0.0116	48.7545	138935.2795	-372.5866	-4331.9284
0.0028	0.2137	-0.5444	0.0137	-0.0029	-0.0010	0.0085	-0.0042	-0.0101	-0.0060	-0.0034	0.0006	35.9007	138880.1594	-378.5165	-4326.3079
0.0027	0.2137	-0.5443	0.0137	-0.0029	-0.0010	0.0083	-0.0041	0.0044	0.0002	-0.0140	0.0124	202.8870	138967.6526	-369.2375	-4334.8104
0.0027	0.2137	-0.5442	0.0137	-0.0028	-0.0008	0.0082	-0.0041	0.0109	0.0239	-0.0171	0.0048	-12.6989	138951.6896	-361.0860	-4347.0833
0.0027	0.2137	-0.5441	0.0136	-0.0028	-0.0009	0.0082	-0.0041	-0.0059	-0.0058	0.0005	-0.0019	93.8243	138935.3381	-357.6244	-4342.7253
0.0027	0.2136	-0.5441	0.0136	-0.0027	-0.0009	0.0082	-0.0041	0.0063	-0.0044	-0.0023	0.0017	27.5475	138882.4476	-367.6379	-4325.9005
0.0026	0.2136	-0.5440	0.0135	-0.0028	-0.0009	0.0081	-0.0041	-0.0058	-0.0027	-0.0099	0.0025	147.1203	138891.8861	-370.1076	-4328.0809
0.0026	0.2136	-0.5439	0.0135	-0.0028	-0.0011	0.0081	-0.0041	0.0005	-0.0150	-0.0002	-0.0047	139.3958	138847.0630	-355.8757	-4327.0524
0.0026	0.2136	-0.5438	0.0135	-0.0028	-0.0009	0.0080	-0.0040	0.0008	0.0214	-0.0110	0.0074	46.9372	138930.4469	-356.8006	-4336.4702
0.0026	0.2136	-0.5437	0.0134	-0.0028	-0.0009	0.0080	-0.0040	-0.0002	-0.0037	-0.0004	-0.0008	-7.9438	138947.3314	-359.0036	-4329.8548
0.0025	0.2136	-0.5437	0.0134	-0.0029	-0.0010	0.0079	-0.0040	-0.0081	-0.0050	-0.0053	0.0044	39.2277	139070.6131	-372.9893	-4314.4254
0.0025	0.2136	-0.5436	0.0133	-0.0027	-0.0009	0.0078	-0.0041	0.0121	0.0058	-0.0069	-0.0118	74.0728	138918.3204	-339.7119	-4355.2761
0.0025	0.2136	-0.5435	0.0133	-0.0028	-0.0009	0.0078	-0.0040	-0.0065	0.0038	-0.0069	0.0131	67.0366	138927.9662	-348.9517	-4334.2996
0.0024	0.2136	-0.5434	0.0132	-0.0028	-0.0010	0.0077	-0.0040	-0.0044	-0.0145	-0.0023	0.0010	73.5355	139005.5620	-363.4982	-4318.2059
0.0024	0.2136	-0.5434	0.0132	-0.0028	-0.0008	0.0077	-0.0041	0.0084	0.0207	-0.0063	-0.0124	68.3744	138999.6115	-359.8427	-4310.7820
0.0024	0.2136	-0.5433	0.0132	-0.0027	-0.0007	0.0075	-0.0039	0.0094	0.0029	-0.0159	0.0181	-20.4481	138990.5542	-340.5538	-4347.4975
0.0024	0.2135	-0.5432	0.0131	-0.0027	-0.0009	0.0076	-0.0040	0.0011	-0.0123	0.0046	-0.0112	68.1358	138937.7695	-343.2626	-4331.0671
0.0023	0.2135	-0.5431	0.0131	-0.0027	-0.0008	0.0075	-0.0040	-0.0056	0.0039	-0.0080	0.0018	10.4205	138960.0446	-352.8922	-4310.9260
0.0023	0.2135	-0.5431	0.0131	-0.0028	-0.0009	0.0075	-0.0040	-0.0062	-0.0102	0.0058	-0.0071	109.9988	139003.7396	-356.7823	-4307.4524
0.0023	0.2135	-0.5430	0.0130	-0.0027	-0.0007	0.0073	-0.0039	0.0109	0.0142	-0.0163	0.0114	76.8035	138955.1396	-345.7502	-4328.2859
0.0022	0.2135	-0.5429	0.0130	-0.0028	-0.0008	0.0073	-0.0038	-0.0133	-0.0011	-0.0045	0.0060	-181.5605	139069.8843	-351.6690	-4312.8509
0.0022	0.2135	-0.5428	0.0129	-0.0027	-0.0007	0.0073	-0.0039	0.0145	0.0043	-0.0042	-0.0043	106.0706	139041.5610	-351.1474	-4315.8506
0.0022	0.2135	-0.5428	0.0129	-0.0026	-0.0008	0.0072	-0.0039	0.0061	-0.0031	-0.0033	-0.0037	-9.2205	138891.8568	-338.2094	-4328.0225
0.0022	0.2135	-0.5427	0.0129	-0.0027	-0.0008	0.0072	-0.0039	-0.0032	-0.0042	-0.0048	0.0019	76.7936	139014.1758	-345.5359	-4325.3556
0.0021	0.2135	-0.5426	0.0128	-0.0027	-0.0008	0.0071	-0.0038	-0.0038	0.0011	-0.0029	0.0059	-19.2942	138972.8581	-341.8793	-4326.8319
0.0021	0.2135	-0.5425	0.0128	-0.0027	-0.0008	0.0071	-0.0039	-0.0032	0.0035	-0.0066	-0.0029	81.0834	138974.1180	-347.1228	-4315.1062
0.0021	0.2135	-0.5425	0.0127	-0.0027	-0.0007	0.0070	-0.0038	0.0066	0.0096	-0.0102	0.0078	-64.6581	139053.6669	-334.0409	-4332.6375
0.0021	0.2135	-0.5424	0.0127	-0.0026	-0.0007	0.0069	-0.0038	0.0083	-0.0031	-0.0025	-0.0012	98.4601	138953.0205	-334.4123	-4327.1771
0.0020	0.2135	-0.5423	0.0127	-0.0026	-0.0007	0.0069	-0.0038	-0.0060	-0.0043	-0.0001	-0.0035	37.0129	138922.6096	-333.8761	-4329.2560
0.0020	0.2134	-0.5423	0.0126	-0.0026	-0.0007	0.0068	-0.0038	0.0021	0.0025	-0.0097	0.0035	110.3075	138995.9491	-335.6142	-4331.5526
